fpr,tpr,thresholds
0.13631108775617445,0.2020618556701031,0.6251700134280812
0.13631108775617445,0.20412371134020618,0.6251284517568371
0.13788754598003153,0.20412371134020618,0.624477699349609
0.13788754598003153,0.20618556701030927,0.6244767141083204
0.13820283762480295,0.20618556701030927,0.6244000374544492
0.13820283762480295,0.20824742268041238,0.6243679439281677
0.14450867052023122,0.20824742268041238,0.6225070794009083
0.14450867052023122,0.21030927835051547,0.6224630230892039
0.14471886495007882,0.21030927835051547,0.6224348609042292
0.14471886495007882,0.21237113402061855,0.62238944076652
0.14513925380977405,0.21237113402061855,0.622316737277898
0.14513925380977405,0.21443298969072164,0.6222704640562705
0.14566473988439307,0.21443298969072164,0.6221788902901684
0.14566473988439307,0.21649484536082475,0.6221576907924551
0.14829217025748817,0.21649484536082475,0.6213810848926407
0.14829217025748817,0.21855670103092784,0.6213536983831144
0.15144508670520232,0.21855670103092784,0.6202847416084649
0.15144508670520232,0.22061855670103092,0.6202586272141675
0.1534419337887546,0.22061855670103092,0.6199835061346618
0.1534419337887546,0.22268041237113403,0.6199671547886134
0.1555438780872307,0.22268041237113403,0.6192304973183899
0.1555438780872307,0.22474226804123712,0.6192203653243271
0.15922228060956384,0.22474226804123712,0.6177943136071882
0.15922228060956384,0.2309278350515464,0.6177705782775502
0.1603783499737257,0.2309278350515464,0.6170813242829541
0.1603783499737257,0.2329896907216495,0.6170778092578408
0.1606936416184971,0.2329896907216495,0.6169894286640366
0.1606936416184971,0.23505154639175257,0.616982590646647
0.1644771413557541,0.23505154639175257,0.6156950784501927
0.1644771413557541,0.24123711340206186,0.6156074667794458
0.1655281135049921,0.24123711340206186,0.6151460343455999
0.1655281135049921,0.24536082474226803,0.6150906539030836
0.16605359957961113,0.24536082474226803,0.6149165508232203
0.16605359957961113,0.24742268041237114,0.6148476088425258
0.1697320021019443,0.24742268041237114,0.6136697750998442
0.1697320021019443,0.24948453608247423,0.6135829584066919
0.17036258539148713,0.24948453608247423,0.613482515402617
0.17036258539148713,0.2515463917525773,0.6134785324360309
0.17256962690488703,0.2515463917525773,0.6128189777934289
0.17256962690488703,0.2536082474226804,0.6127921384858003
0.17277982133473463,0.2536082474226804,0.6127344629628674
0.17277982133473463,0.2556701030927835,0.6127299737963665
0.17593273778244878,0.2556701030927835,0.6115412749667998
0.17593273778244878,0.25773195876288657,0.6114613456126364
0.17761429322122962,0.25773195876288657,0.6108804306319144
0.17761429322122962,0.2618556701030928,0.6107843663200612
0.18066211245401997,0.2618556701030928,0.6094676210766018
0.18066211245401997,0.2639175257731959,0.6094314374730376
0.18192327903310562,0.2639175257731959,0.609002362279192
0.18192327903310562,0.26597938144329897,0.6089836818232329
0.18202837624802942,0.26597938144329897,0.6089278621893307
0.18202837624802942,0.26804123711340205,0.6089147463081489
0.18560168155543877,0.26804123711340205,0.6074422241828515
0.18560168155543877,0.27010309278350514,0.6074232868054807
0.1857067787703626,0.27010309278350514,0.6074117389313437
0.1857067787703626,0.2721649484536082,0.6073453869471966
0.18696794534944824,0.2721649484536082,0.6068406195249623
0.18696794534944824,0.27422680412371137,0.6068127385701075
0.18928008407777194,0.27422680412371137,0.6061177932457914
0.18928008407777194,0.27628865979381445,0.6060476315618911
0.18970047293746717,0.27628865979381445,0.6059298755560236
0.18970047293746717,0.27835051546391754,0.6059066489741385
0.1925380977404099,0.27835051546391754,0.6049333755803499
0.1925380977404099,0.2804123711340206,0.6049178789638979
0.19421965317919074,0.2804123711340206,0.604170478216121
0.19421965317919074,0.2824742268041237,0.6040814713231591
0.1948502364687336,0.2824742268041237,0.6037799245019108
0.1948502364687336,0.2845360824742268,0.6037697184149927
0.19842354177614294,0.2845360824742268,0.602257668006054
0.19842354177614294,0.2865979381443299,0.6022461544463049
0.19926431949553336,0.2865979381443299,0.6017857822637207
0.19926431949553336,0.28865979381443296,0.6017791389926153
0.199474513925381,0.28865979381443296,0.6016933014024596
0.199474513925381,0.2907216494845361,0.6016289827436483
0.2026274303730951,0.2907216494845361,0.5997759156768463
0.2026274303730951,0.2927835051546392,0.5997580288181263
0.20294272201786653,0.2927835051546392,0.5996927534446793
0.20294272201786653,0.2948453608247423,0.5996605664667787
0.20525486074619023,0.2948453608247423,0.5986396272448312
0.20525486074619023,0.29690721649484536,0.5985815051334296
0.20567524960588546,0.29690721649484536,0.5984722581868217
0.20567524960588546,0.29896907216494845,0.5984711167998497
0.20609563846558066,0.29896907216494845,0.5982474894355776
0.20609563846558066,0.30103092783505153,0.5980959198727863
0.21093011035207568,0.30103092783505153,0.5963330668346163
0.21093011035207568,0.3030927835051546,0.5962506751969582
0.21292695743562795,0.3030927835051546,0.5952481986032043
0.21292695743562795,0.30515463917525776,0.5952246680109643
0.21334734629532318,0.30515463917525776,0.595059267443247
0.21334734629532318,0.30721649484536084,0.5950478097647574
0.21355754072517077,0.30721649484536084,0.5949953480856063
0.21355754072517077,0.30927835051546393,0.5948999541160624
0.21439831844456123,0.30927835051546393,0.5943566842654259
0.21439831844456123,0.311340206185567,0.5943522231358859
0.21460851287440882,0.311340206185567,0.5942766931966474
0.21460851287440882,0.3134020618556701,0.5942446239243511
0.21555438780872307,0.3134020618556701,0.5934688309352167
0.21555438780872307,0.31752577319587627,0.5934032058426907
0.21755123489227535,0.31752577319587627,0.5922052968663998
0.21755123489227535,0.31958762886597936,0.592111028178269
0.21765633210719915,0.31958762886597936,0.5920287308434312
0.21765633210719915,0.3216494845360825,0.5917799548829742
0.22133473462953232,0.3216494845360825,0.5897933674829072
0.22133473462953232,0.3237113402061856,0.5897679589457843
0.22606410930110352,0.3237113402061856,0.5866139561938316
0.22606410930110352,0.32577319587628867,0.5865469462225613
0.22648449816079874,0.32577319587628867,0.5863302294005076
0.22648449816079874,0.32783505154639175,0.5862968000875302
0.22932212296374146,0.32783505154639175,0.5848200439736843
0.22932212296374146,0.32989690721649484,0.584805419592487
0.2297425118234367,0.32989690721649484,0.5845077669027698
0.2297425118234367,0.334020618556701,0.5843763425913072
0.232264844981608,0.334020618556701,0.5821333948971107
0.232264844981608,0.33608247422680415,0.5821134925661013
0.232790331056227,0.33608247422680415,0.5818801249519907
0.232790331056227,0.33814432989690724,0.5817871048538732
0.23342091434576984,0.33814432989690724,0.5812291784955155
0.23342091434576984,0.3402061855670103,0.5811975951865397
0.23352601156069364,0.3402061855670103,0.581192535019244
0.23352601156069364,0.3422680412371134,0.5811090355537806
0.23384130320546506,0.3422680412371134,0.5808746444495448
0.23384130320546506,0.3443298969072165,0.5808719545815001
0.23794009458749343,0.3443298969072165,0.5766249456877846
0.23794009458749343,0.3463917525773196,0.5765860564483458
0.23867577509196006,0.3463917525773196,0.5754795118616378
0.23867577509196006,0.34845360824742266,0.5752270675607303
0.24004203888596953,0.34845360824742266,0.5736583683623149
0.24004203888596953,0.35051546391752575,0.5732769269694591
0.24046242774566473,0.35051546391752575,0.5724642418967896
0.24046242774566473,0.3525773195876289,0.572442474527467
0.24130320546505518,0.3525773195876289,0.5711503449112098
0.24130320546505518,0.354639175257732,0.5711005877110905
0.2418286915396742,0.354639175257732,0.5706055827778008
0.2418286915396742,0.35670103092783506,0.5702744627842956
0.24308985811875986,0.35670103092783506,0.569051445694175
0.24308985811875986,0.35876288659793815,0.5687127612329916
0.24834471886495008,0.35876288659793815,0.5606145643192045
0.24834471886495008,0.3628865979381443,0.5602962646546723
0.2488702049395691,0.3628865979381443,0.5596007525030551
0.2488702049395691,0.3649484536082474,0.5595066201980802
0.2502364687335786,0.3649484536082474,0.5582367656738617
0.2502364687335786,0.3670103092783505,0.5578938941816348
0.2503415659485024,0.3670103092783505,0.557577531669513
0.2503415659485024,0.36907216494845363,0.5573548058580565
0.2509721492380452,0.36907216494845363,0.5564224872481758
0.2509721492380452,0.3711340206185567,0.5564123776126192
0.2517078297425118,0.3711340206185567,0.5557236261665653
0.2517078297425118,0.3752577319587629,0.555499027387883
0.2529689963215975,0.3752577319587629,0.5539276826470936
0.2529689963215975,0.37731958762886597,0.5539067287141043
